desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
POL-INT-09|zh|baseline|hanzi#064#siteA#k0,POL-INT-09|zh|baseline|hanzi#064#siteA,0,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,A,0.009529,0.995236,en,581
POL-INT-09|zh|baseline|hanzi#064#siteA#k1,POL-INT-09|zh|baseline|hanzi#064#siteA,1,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,A,0.009436,0.995282,en,546
POL-INT-09|zh|baseline|hanzi#064#siteA#k2,POL-INT-09|zh|baseline|hanzi#064#siteA,2,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,A,0.00974,0.99513,en,578
POL-INT-09|zh|baseline|hanzi#064#siteA#k3,POL-INT-09|zh|baseline|hanzi#064#siteA,3,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,A,0.010098,0.994951,en,607
POL-INT-09|zh|baseline|hanzi#064#siteA#k4,POL-INT-09|zh|baseline|hanzi#064#siteA,4,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,A,0.010319,0.994841,en,596
POL-INT-09|zh|baseline|hanzi#064#siteB#k0,POL-INT-09|zh|baseline|hanzi#064#siteB,0,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,B,0.006932,0.996534,en,573
POL-INT-09|zh|baseline|hanzi#064#siteB#k1,POL-INT-09|zh|baseline|hanzi#064#siteB,1,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,B,0.008194,0.995903,mixed,497
POL-INT-09|zh|baseline|hanzi#064#siteB#k2,POL-INT-09|zh|baseline|hanzi#064#siteB,2,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,B,0.007502,0.996249,mixed,539
POL-INT-09|zh|baseline|hanzi#064#siteB#k3,POL-INT-09|zh|baseline|hanzi#064#siteB,3,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,B,0.008281,0.99586,en,561
POL-INT-09|zh|baseline|hanzi#064#siteB#k4,POL-INT-09|zh|baseline|hanzi#064#siteB,4,POL-INT-09|zh|baseline|hanzi#064,POL-INT-09,POL-INT,Taiwan,zh,hanzi,baseline,B,0.007604,0.996198,mixed,542
POL-INT-09|en|baseline|latin#065#siteA#k0,POL-INT-09|en|baseline|latin#065#siteA,0,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,A,0.011617,0.994191,en,730
POL-INT-09|en|baseline|latin#065#siteA#k1,POL-INT-09|en|baseline|latin#065#siteA,1,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,A,0.011434,0.994283,en,684
POL-INT-09|en|baseline|latin#065#siteA#k2,POL-INT-09|en|baseline|latin#065#siteA,2,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,A,0.012493,0.993754,en,689
POL-INT-09|en|baseline|latin#065#siteA#k3,POL-INT-09|en|baseline|latin#065#siteA,3,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,A,0.012014,0.993994,en,707
POL-INT-09|en|baseline|latin#065#siteA#k4,POL-INT-09|en|baseline|latin#065#siteA,4,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,A,0.010079,0.99496,en,747
POL-INT-09|en|baseline|latin#065#siteB#k0,POL-INT-09|en|baseline|latin#065#siteB,0,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,B,0.008456,0.995772,en,754
POL-INT-09|en|baseline|latin#065#siteB#k1,POL-INT-09|en|baseline|latin#065#siteB,1,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,B,0.008699,0.995651,en,804
POL-INT-09|en|baseline|latin#065#siteB#k2,POL-INT-09|en|baseline|latin#065#siteB,2,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,B,0.00886,0.99557,en,779
POL-INT-09|en|baseline|latin#065#siteB#k3,POL-INT-09|en|baseline|latin#065#siteB,3,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,B,0.009374,0.995313,en,735
POL-INT-09|en|baseline|latin#065#siteB#k4,POL-INT-09|en|baseline|latin#065#siteB,4,POL-INT-09|en|baseline|latin#065,POL-INT-09,POL-INT,Taiwan,en,latin,baseline,B,0.010599,0.994701,en,761
POL-INT-10|zh|baseline|hanzi#066#siteA#k0,POL-INT-10|zh|baseline|hanzi#066#siteA,0,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,A,0.01139,0.994305,en,559
POL-INT-10|zh|baseline|hanzi#066#siteA#k1,POL-INT-10|zh|baseline|hanzi#066#siteA,1,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,A,0.011365,0.994318,en,583
POL-INT-10|zh|baseline|hanzi#066#siteA#k2,POL-INT-10|zh|baseline|hanzi#066#siteA,2,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,A,0.011377,0.994312,en,586
POL-INT-10|zh|baseline|hanzi#066#siteA#k3,POL-INT-10|zh|baseline|hanzi#066#siteA,3,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,A,0.011204,0.994398,en,562
POL-INT-10|zh|baseline|hanzi#066#siteA#k4,POL-INT-10|zh|baseline|hanzi#066#siteA,4,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,A,0.010707,0.994646,en,580
POL-INT-10|zh|baseline|hanzi#066#siteB#k0,POL-INT-10|zh|baseline|hanzi#066#siteB,0,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,B,0.008834,0.995583,en,582
POL-INT-10|zh|baseline|hanzi#066#siteB#k1,POL-INT-10|zh|baseline|hanzi#066#siteB,1,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,B,0.008857,0.995572,mixed,526
POL-INT-10|zh|baseline|hanzi#066#siteB#k2,POL-INT-10|zh|baseline|hanzi#066#siteB,2,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,B,0.009716,0.995142,mixed,518
POL-INT-10|zh|baseline|hanzi#066#siteB#k3,POL-INT-10|zh|baseline|hanzi#066#siteB,3,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,B,0.008528,0.995736,mixed,539
POL-INT-10|zh|baseline|hanzi#066#siteB#k4,POL-INT-10|zh|baseline|hanzi#066#siteB,4,POL-INT-10|zh|baseline|hanzi#066,POL-INT-10,POL-INT,Taiwan,zh,hanzi,baseline,B,0.009138,0.995431,mixed,488
POL-INT-10|en|baseline|latin#067#siteA#k0,POL-INT-10|en|baseline|latin#067#siteA,0,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,A,0.012185,0.993908,en,683
POL-INT-10|en|baseline|latin#067#siteA#k1,POL-INT-10|en|baseline|latin#067#siteA,1,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,A,0.014183,0.992909,en,685
POL-INT-10|en|baseline|latin#067#siteA#k2,POL-INT-10|en|baseline|latin#067#siteA,2,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,A,0.011157,0.994422,en,707
POL-INT-10|en|baseline|latin#067#siteA#k3,POL-INT-10|en|baseline|latin#067#siteA,3,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,A,0.012545,0.993728,en,728
POL-INT-10|en|baseline|latin#067#siteA#k4,POL-INT-10|en|baseline|latin#067#siteA,4,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,A,0.012016,0.993992,en,688
POL-INT-10|en|baseline|latin#067#siteB#k0,POL-INT-10|en|baseline|latin#067#siteB,0,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,B,0.009277,0.995361,en,776
POL-INT-10|en|baseline|latin#067#siteB#k1,POL-INT-10|en|baseline|latin#067#siteB,1,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,B,0.008738,0.995631,en,718
POL-INT-10|en|baseline|latin#067#siteB#k2,POL-INT-10|en|baseline|latin#067#siteB,2,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,B,0.00935,0.995325,en,756
POL-INT-10|en|baseline|latin#067#siteB#k3,POL-INT-10|en|baseline|latin#067#siteB,3,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,B,0.009821,0.99509,en,784
POL-INT-10|en|baseline|latin#067#siteB#k4,POL-INT-10|en|baseline|latin#067#siteB,4,POL-INT-10|en|baseline|latin#067,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,B,0.008863,0.995569,en,804
POL-INT-11|zh|baseline|hanzi#068#siteA#k0,POL-INT-11|zh|baseline|hanzi#068#siteA,0,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,A,0.012748,0.993626,en,610
POL-INT-11|zh|baseline|hanzi#068#siteA#k1,POL-INT-11|zh|baseline|hanzi#068#siteA,1,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,A,0.010769,0.994616,en,604
POL-INT-11|zh|baseline|hanzi#068#siteA#k2,POL-INT-11|zh|baseline|hanzi#068#siteA,2,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,A,0.011149,0.994426,en,572
POL-INT-11|zh|baseline|hanzi#068#siteA#k3,POL-INT-11|zh|baseline|hanzi#068#siteA,3,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,A,0.010735,0.994633,en,555
POL-INT-11|zh|baseline|hanzi#068#siteA#k4,POL-INT-11|zh|baseline|hanzi#068#siteA,4,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,A,0.011458,0.994271,en,611
POL-INT-11|zh|baseline|hanzi#068#siteB#k0,POL-INT-11|zh|baseline|hanzi#068#siteB,0,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,B,0.007458,0.996271,mixed,533
POL-INT-11|zh|baseline|hanzi#068#siteB#k1,POL-INT-11|zh|baseline|hanzi#068#siteB,1,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,B,0.00839,0.995805,mixed,498
POL-INT-11|zh|baseline|hanzi#068#siteB#k2,POL-INT-11|zh|baseline|hanzi#068#siteB,2,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,B,0.007646,0.996177,mixed,538
POL-INT-11|zh|baseline|hanzi#068#siteB#k3,POL-INT-11|zh|baseline|hanzi#068#siteB,3,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,B,0.008898,0.995551,mixed,513
POL-INT-11|zh|baseline|hanzi#068#siteB#k4,POL-INT-11|zh|baseline|hanzi#068#siteB,4,POL-INT-11|zh|baseline|hanzi#068,POL-INT-11,POL-INT,Taiwan,zh,hanzi,baseline,B,0.007765,0.996117,en,552
POL-INT-11|en|baseline|latin#069#siteA#k0,POL-INT-11|en|baseline|latin#069#siteA,0,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,A,0.010318,0.994841,en,669
POL-INT-11|en|baseline|latin#069#siteA#k1,POL-INT-11|en|baseline|latin#069#siteA,1,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,A,0.012027,0.993986,en,705
POL-INT-11|en|baseline|latin#069#siteA#k2,POL-INT-11|en|baseline|latin#069#siteA,2,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,A,0.01696,0.99152,en,738
POL-INT-11|en|baseline|latin#069#siteA#k3,POL-INT-11|en|baseline|latin#069#siteA,3,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,A,0.016334,0.991834,en,668
POL-INT-11|en|baseline|latin#069#siteA#k4,POL-INT-11|en|baseline|latin#069#siteA,4,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,A,0.010405,0.994798,en,707
POL-INT-11|en|baseline|latin#069#siteB#k0,POL-INT-11|en|baseline|latin#069#siteB,0,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,B,0.008858,0.995571,en,783
POL-INT-11|en|baseline|latin#069#siteB#k1,POL-INT-11|en|baseline|latin#069#siteB,1,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,B,0.010049,0.994976,en,765
POL-INT-11|en|baseline|latin#069#siteB#k2,POL-INT-11|en|baseline|latin#069#siteB,2,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,B,0.010711,0.994645,en,763
POL-INT-11|en|baseline|latin#069#siteB#k3,POL-INT-11|en|baseline|latin#069#siteB,3,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,B,0.010429,0.994786,en,768
POL-INT-11|en|baseline|latin#069#siteB#k4,POL-INT-11|en|baseline|latin#069#siteB,4,POL-INT-11|en|baseline|latin#069,POL-INT-11,POL-INT,Taiwan,en,latin,baseline,B,0.009811,0.995095,en,773
POL-INT-12|zh|baseline|hanzi#070#siteA#k0,POL-INT-12|zh|baseline|hanzi#070#siteA,0,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,A,0.007969,0.996015,en,564
POL-INT-12|zh|baseline|hanzi#070#siteA#k1,POL-INT-12|zh|baseline|hanzi#070#siteA,1,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,A,0.008059,0.99597,en,615
POL-INT-12|zh|baseline|hanzi#070#siteA#k2,POL-INT-12|zh|baseline|hanzi#070#siteA,2,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,A,0.00823,0.995885,en,613
POL-INT-12|zh|baseline|hanzi#070#siteA#k3,POL-INT-12|zh|baseline|hanzi#070#siteA,3,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,A,0.007864,0.996068,en,610
POL-INT-12|zh|baseline|hanzi#070#siteA#k4,POL-INT-12|zh|baseline|hanzi#070#siteA,4,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,A,0.007865,0.996068,en,544
POL-INT-12|zh|baseline|hanzi#070#siteB#k0,POL-INT-12|zh|baseline|hanzi#070#siteB,0,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,B,0.007201,0.9964,mixed,548
POL-INT-12|zh|baseline|hanzi#070#siteB#k1,POL-INT-12|zh|baseline|hanzi#070#siteB,1,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,B,0.007272,0.996364,mixed,526
POL-INT-12|zh|baseline|hanzi#070#siteB#k2,POL-INT-12|zh|baseline|hanzi#070#siteB,2,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,B,0.006711,0.996644,mixed,540
POL-INT-12|zh|baseline|hanzi#070#siteB#k3,POL-INT-12|zh|baseline|hanzi#070#siteB,3,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,B,0.007239,0.996381,mixed,521
POL-INT-12|zh|baseline|hanzi#070#siteB#k4,POL-INT-12|zh|baseline|hanzi#070#siteB,4,POL-INT-12|zh|baseline|hanzi#070,POL-INT-12,POL-INT,Taiwan,zh,hanzi,baseline,B,0.007021,0.99649,mixed,550
POL-INT-12|en|baseline|latin#071#siteA#k0,POL-INT-12|en|baseline|latin#071#siteA,0,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,A,0.009845,0.995078,en,777
POL-INT-12|en|baseline|latin#071#siteA#k1,POL-INT-12|en|baseline|latin#071#siteA,1,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,A,0.009951,0.995025,en,722
POL-INT-12|en|baseline|latin#071#siteA#k2,POL-INT-12|en|baseline|latin#071#siteA,2,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,A,0.010653,0.994674,en,779
POL-INT-12|en|baseline|latin#071#siteA#k3,POL-INT-12|en|baseline|latin#071#siteA,3,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,A,0.010055,0.994973,en,743
POL-INT-12|en|baseline|latin#071#siteA#k4,POL-INT-12|en|baseline|latin#071#siteA,4,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,A,0.010795,0.994602,en,744
POL-INT-12|en|baseline|latin#071#siteB#k0,POL-INT-12|en|baseline|latin#071#siteB,0,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,B,0.013475,0.993263,en,804
POL-INT-12|en|baseline|latin#071#siteB#k1,POL-INT-12|en|baseline|latin#071#siteB,1,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,B,0.015521,0.99224,en,785
POL-INT-12|en|baseline|latin#071#siteB#k2,POL-INT-12|en|baseline|latin#071#siteB,2,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,B,0.01431,0.992845,en,784
POL-INT-12|en|baseline|latin#071#siteB#k3,POL-INT-12|en|baseline|latin#071#siteB,3,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,B,0.012821,0.99359,en,800
POL-INT-12|en|baseline|latin#071#siteB#k4,POL-INT-12|en|baseline|latin#071#siteB,4,POL-INT-12|en|baseline|latin#071,POL-INT-12,POL-INT,Taiwan,en,latin,baseline,B,0.014199,0.992901,en,765
POL-DOM-03|zh|baseline|hanzi#072#siteA#k0,POL-DOM-03|zh|baseline|hanzi#072#siteA,0,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.008978,0.995511,en,581
POL-DOM-03|zh|baseline|hanzi#072#siteA#k1,POL-DOM-03|zh|baseline|hanzi#072#siteA,1,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.009143,0.995429,en,608
POL-DOM-03|zh|baseline|hanzi#072#siteA#k2,POL-DOM-03|zh|baseline|hanzi#072#siteA,2,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.008888,0.995556,en,567
POL-DOM-03|zh|baseline|hanzi#072#siteA#k3,POL-DOM-03|zh|baseline|hanzi#072#siteA,3,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.008629,0.995686,en,620
POL-DOM-03|zh|baseline|hanzi#072#siteA#k4,POL-DOM-03|zh|baseline|hanzi#072#siteA,4,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.008389,0.995806,mixed,548
POL-DOM-03|zh|baseline|hanzi#072#siteB#k0,POL-DOM-03|zh|baseline|hanzi#072#siteB,0,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.007538,0.996231,mixed,540
POL-DOM-03|zh|baseline|hanzi#072#siteB#k1,POL-DOM-03|zh|baseline|hanzi#072#siteB,1,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.008228,0.995886,mixed,466
POL-DOM-03|zh|baseline|hanzi#072#siteB#k2,POL-DOM-03|zh|baseline|hanzi#072#siteB,2,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.007743,0.996129,mixed,519
POL-DOM-03|zh|baseline|hanzi#072#siteB#k3,POL-DOM-03|zh|baseline|hanzi#072#siteB,3,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.007975,0.996013,en,554
POL-DOM-03|zh|baseline|hanzi#072#siteB#k4,POL-DOM-03|zh|baseline|hanzi#072#siteB,4,POL-DOM-03|zh|baseline|hanzi#072,POL-DOM-03,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.008215,0.995893,mixed,521
POL-DOM-03|en|baseline|latin#073#siteA#k0,POL-DOM-03|en|baseline|latin#073#siteA,0,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,A,0.009621,0.995189,en,701
POL-DOM-03|en|baseline|latin#073#siteA#k1,POL-DOM-03|en|baseline|latin#073#siteA,1,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,A,0.01215,0.993925,en,734
POL-DOM-03|en|baseline|latin#073#siteA#k2,POL-DOM-03|en|baseline|latin#073#siteA,2,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,A,0.010843,0.994578,en,734
POL-DOM-03|en|baseline|latin#073#siteA#k3,POL-DOM-03|en|baseline|latin#073#siteA,3,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,A,0.011711,0.994144,en,714
POL-DOM-03|en|baseline|latin#073#siteA#k4,POL-DOM-03|en|baseline|latin#073#siteA,4,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,A,0.010318,0.994841,en,674
POL-DOM-03|en|baseline|latin#073#siteB#k0,POL-DOM-03|en|baseline|latin#073#siteB,0,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,B,0.007371,0.996314,en,722
POL-DOM-03|en|baseline|latin#073#siteB#k1,POL-DOM-03|en|baseline|latin#073#siteB,1,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,B,0.0082,0.9959,en,711
POL-DOM-03|en|baseline|latin#073#siteB#k2,POL-DOM-03|en|baseline|latin#073#siteB,2,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,B,0.007877,0.996061,en,697
POL-DOM-03|en|baseline|latin#073#siteB#k3,POL-DOM-03|en|baseline|latin#073#siteB,3,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,B,0.008268,0.995866,en,680
POL-DOM-03|en|baseline|latin#073#siteB#k4,POL-DOM-03|en|baseline|latin#073#siteB,4,POL-DOM-03|en|baseline|latin#073,POL-DOM-03,POL-DOM,Taiwan,en,latin,baseline,B,0.007416,0.996292,en,701
POL-DOM-04|zh|baseline|hanzi#074#siteA#k0,POL-DOM-04|zh|baseline|hanzi#074#siteA,0,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.008504,0.995748,en,569
POL-DOM-04|zh|baseline|hanzi#074#siteA#k1,POL-DOM-04|zh|baseline|hanzi#074#siteA,1,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.008432,0.995784,en,595
POL-DOM-04|zh|baseline|hanzi#074#siteA#k2,POL-DOM-04|zh|baseline|hanzi#074#siteA,2,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.008242,0.995879,en,577
POL-DOM-04|zh|baseline|hanzi#074#siteA#k3,POL-DOM-04|zh|baseline|hanzi#074#siteA,3,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.008768,0.995616,en,589
POL-DOM-04|zh|baseline|hanzi#074#siteA#k4,POL-DOM-04|zh|baseline|hanzi#074#siteA,4,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,A,0.008308,0.995846,en,572
POL-DOM-04|zh|baseline|hanzi#074#siteB#k0,POL-DOM-04|zh|baseline|hanzi#074#siteB,0,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.009945,0.995028,mixed,533
POL-DOM-04|zh|baseline|hanzi#074#siteB#k1,POL-DOM-04|zh|baseline|hanzi#074#siteB,1,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.009179,0.995411,mixed,531
POL-DOM-04|zh|baseline|hanzi#074#siteB#k2,POL-DOM-04|zh|baseline|hanzi#074#siteB,2,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.009837,0.995081,mixed,519
POL-DOM-04|zh|baseline|hanzi#074#siteB#k3,POL-DOM-04|zh|baseline|hanzi#074#siteB,3,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.009496,0.995252,mixed,516
POL-DOM-04|zh|baseline|hanzi#074#siteB#k4,POL-DOM-04|zh|baseline|hanzi#074#siteB,4,POL-DOM-04|zh|baseline|hanzi#074,POL-DOM-04,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.009146,0.995427,mixed,517
POL-DOM-04|en|baseline|latin#075#siteA#k0,POL-DOM-04|en|baseline|latin#075#siteA,0,POL-DOM-04|en|baseline|latin#075,POL-DOM-04,POL-DOM,Taiwan,en,latin,baseline,A,0.007231,0.996385,en,730
POL-DOM-04|en|baseline|latin#075#siteA#k1,POL-DOM-04|en|baseline|latin#075#siteA,1,POL-DOM-04|en|baseline|latin#075,POL-DOM-04,POL-DOM,Taiwan,en,latin,baseline,A,0.007194,0.996403,en,722
POL-DOM-04|en|baseline|latin#075#siteA#k2,POL-DOM-04|en|baseline|latin#075#siteA,2,POL-DOM-04|en|baseline|latin#075,POL-DOM-04,POL-DOM,Taiwan,en,latin,baseline,A,0.007407,0.996296,en,723
